,timestamp,memory_bytes,cpu_utilization,memory_utilization,db_cpu,db_memory,db_connections
48,2025-12-31 13:55:00,101088460.8,0.0043806218644594054,0.052823638916015624,0.046016230556608466,0.24849108497440403,0.5
49,2025-12-31 14:00:00,97408000.0,0.00501132943414393,0.05110979080200195,0.04691788788491067,0.24746505264143556,0.5
50,2025-12-31 14:05:00,97408204.8,0.004762796250965759,0.05110988616943359,0.047824964882238793,0.24746684570764854,0.5
51,2025-12-31 14:10:00,97408204.8,0.004610560176803341,0.05110988616943359,0.04750138377356507,0.24745250117794487,0.5
52,2025-12-31 14:15:00,97408204.8,0.005970851066209979,0.0511113166809082,0.04767956495418635,0.24800596094901017,0.5
53,2025-12-31 14:20:00,97408409.6,0.004920499963261406,0.05110998153686523,0.04664065372278287,0.24746086882027202,0.5
54,2025-12-31 14:25:00,97408000.0,0.004704700242884058,0.05110979080200195,0.04683357280039331,0.2476417692782012,0.5
55,2025-12-31 14:30:00,97408204.8,0.004838892034160933,0.05110988616943359,0.04622406210195493,0.2487478919020149,0.5
56,2025-12-31 14:35:00,97408204.8,0.004879565399991963,0.05110988616943359,0.04746354554376466,0.24803943151831867,0.5
57,2025-12-31 14:40:00,97408409.6,0.004639661191303375,0.05110998153686523,0.04824600704609926,0.24857535908641287,0.5
58,2025-12-31 14:45:00,97408204.8,0.004706456862094136,0.05110988616943359,0.04707399836943314,0.24852415708455405,0.5
59,2025-12-31 14:50:00,97408614.39999999,0.004485421487691637,0.05111150741577148,0.0460161493426159,0.24865146478567382,0.55
60,2025-12-31 14:55:00,97408409.6,0.004277698838563241,0.05110998153686523,0.04861539612772807,0.2473413310727417,0.5
61,2025-12-31 15:00:00,97408409.6,0.004394885931492436,0.05110998153686523,0.04686349928882294,0.24769476434627297,0.5
62,2025-12-31 15:05:00,97408204.8,0.00467970557408606,0.05110988616943359,0.04729423176611704,0.24841657311177676,0.5
63,2025-12-31 15:10:00,97408000.0,0.005276080473346518,0.05110979080200195,0.046404895550670636,0.24896744289831224,0.5
64,2025-12-31 15:15:00,97408409.6,0.004354682430555791,0.05110998153686523,0.04680559958027136,0.24749394093042207,0.55
65,2025-12-31 15:20:00,97408204.8,0.004277344407519645,0.05110988616943359,0.0470240689680683,0.24814024168540255,0.5
66,2025-12-31 15:25:00,97408204.8,0.0047287113007164466,0.0511113166809082,0.0478951845565761,0.2490220318030177,0.5
67,2025-12-31 15:30:00,97408409.6,0.005284810640391291,0.05110998153686523,0.046474327553476656,0.2487572556922381,0.5
68,2025-12-31 15:35:00,97408204.8,0.0054412761705190296,0.05110988616943359,0.048613690954713504,0.24886962117491657,0.5
69,2025-12-31 15:40:00,97408819.2,0.005031578029332337,0.051111602783203126,0.04733024931643096,0.24901346493111137,0.5
70,2025-12-31 15:45:00,97408409.6,0.004723593531168517,0.05110998153686523,0.04729026958511307,0.24765611380790484,0.5
71,2025-12-31 15:50:00,97408409.6,0.004593261427034775,0.05110998153686523,0.046335275602560844,0.24810756803441092,0.5
72,2025-12-31 15:55:00,97408204.8,0.004477858933684746,0.05110988616943359,0.0471486407684165,0.24796133352326555,0.5
73,2025-12-31 16:00:00,97408000.0,0.004224025266184957,0.05110979080200195,0.048874735145702355,0.24860902888530054,0.5
74,2025-12-31 16:05:00,97408000.0,0.004861479158648237,0.05110979080200195,0.04654298303533437,0.24809362196386572,0.5
75,2025-12-31 16:10:00,97408819.2,0.0051510085945467785,0.051111602783203126,0.04681521126130785,0.24873314891315285,0.5
76,2025-12-31 16:15:00,97408204.8,0.004546326437619343,0.05110988616943359,0.04660703684766379,0.2483334943772432,0.5
77,2025-12-31 16:20:00,97408204.8,0.004732492004807364,0.05110988616943359,0.046647769634918554,0.24854328312415888,0.5
78,2025-12-31 16:25:00,97408000.0,0.005134890778667802,0.05110979080200195,0.04699525892548384,0.24944240621516595,0.5
79,2025-12-31 16:30:00,97408000.0,0.005099889146844823,0.05110979080200195,0.04682858674789107,0.25033415781174195,0.5
80,2025-12-31 16:35:00,97408204.8,0.004791977655115321,0.05110988616943359,0.045696503461261195,0.2525774828737273,0.5
81,2025-12-31 16:40:00,97408819.2,0.004629836899607847,0.05111017227172852,0.047143725741843806,0.2531309426447926,0.5
82,2025-12-31 16:45:00,97408000.0,0.00513042293448957,0.05110979080200195,0.04777657098803616,0.25336643200742726,0.5
83,2025-12-31 16:50:00,97408409.6,0.004771256939072058,0.05110998153686523,0.046124548001394795,0.25359255757983873,0.5
84,2025-12-31 16:55:00,97408204.8,0.005187922818656401,0.05110988616943359,0.0476583544781234,0.2538778543372778,0.5
